id;fecha;tipo_elem;intensidad;ocupacion;vmed
1025;14/09/2025 09:00:00;M30;583;35,83;71,90
1026;14/09/2025 09:00:00;URB;164;19,03;-1,00
1027;14/09/2025 09:00:00;M30;441;20,21;78,90
1028;14/09/2025 09:00:00;URB;191;21,73;80,20
1029;14/09/2025 09:00:00;URB;194;23,08;86,50
1030;14/09/2025 09:00:00;URB;198;17,74;82,40
1001;14/09/2025 10:00:00;M30;467;17,96;84,50
1002;14/09/2025 10:00:00;URB;143;18,23;85,70
1003;14/09/2025 10:00:00;M30;474;23,40;81,90
1004;14/09/2025 10:00:00;M30;490;22,06;-1,00
1005;14/09/2025 10:00:00;M30;487;29,11;84,10
1006;14/09/2025 10:00:00;M30;425;20,97;80,10
1008;14/09/2025 10:00:00;URB;141;15,89;91,90
1009;14/09/2025 10:00:00;M30;384;18,79;-1,00
1010;14/09/2025 10:00:00;URB;185;30,56;79,20
1011;14/09/2025 10:00:00;URB;173;27,08;-1,00
1012;14/09/2025 10:00:00;M30;515;24,27;83,10
1013;14/09/2025 10:00:00;URB;167;27,39;85,20
1014;14/09/2025 10:00:00;URB;161;22,04;86,50
1015;14/09/2025 10:00:00;M30;474;29,89;75,50
1016;14/09/2025 10:00:00;URB;151;23,78;78,90
1017;14/09/2025 10:00:00;URB;151;12,68;91,30
1018;14/09/2025 10:00:00;URB;176;28,04;76,70
1019;14/09/2025 10:00:00;M30;491;17,05;89,90
1020;14/09/2025 10:00:00;URB;167;12,51;84,90
1021;14/09/2025 10:00:00;M30;419;24,12;75,30
1022;14/09/2025 10:00:00;URB;164;22,67;89,60
1023;14/09/2025 10:00:00;URB;164;21,75;87,40
1024;14/09/2025 10:00:00;URB;168;21,78;81,40
1025;14/09/2025 10:00:00;M30;438;18,49;-1,00
1026;14/09/2025 10:00:00;URB;187;27,00;82,90
1027;14/09/2025 10:00:00;M30;455;16,50;83,50
1028;14/09/2025 10:00:00;URB;171;24,30;80,80
1029;14/09/2025 10:00:00;URB;186;18,40;92,10
1030;14/09/2025 10:00:00;URB;145;24,68;81,40
1001;14/09/2025 11:00:00;M30;358;18,91;89,20
1002;14/09/2025 11:00:00;URB;99;11,91;90,10
1003;14/09/2025 11:00:00;M30;371;17,76;90,00
1004;14/09/2025 11:00:00;M30;298;8,68;84,10
1005;14/09/2025 11:00:00;M30;335;14,57;-1,00
1006;14/09/2025 11:00:00;M30;345;18,06;89,40
1008;14/09/2025 11:00:00;URB;137;19,26;92,00
1009;14/09/2025 11:00:00;M30;340;16,58;80,90
1010;14/09/2025 11:00:00;URB;131;17,19;90,70
1011;14/09/2025 11:00:00;URB;120;16,70;80,80
1012;14/09/2025 11:00:00;M30;407;23,28;-1,00
1013;14/09/2025 11:00:00;URB;122;20,22;90,80
1014;14/09/2025 11:00:00;URB;133;16,68;79,30
1015;14/09/2025 11:00:00;M30;363;18,94;85,20
1016;14/09/2025 11:00:00;URB;121;14,03;-1,00
1017;14/09/2025 11:00:00;URB;148;22,42;78,60
1018;14/09/2025 11:00:00;URB;121;13,78;92,70
1019;14/09/2025 11:00:00;M30;345;11,37;83,30
1020;14/09/2025 11:00:00;URB;130;18,87;86,00
1021;14/09/2025 11:00:00;M30;262;13,94;83,40
1022;14/09/2025 11:00:00;URB;141;23,76;83,60
1023;14/09/2025 11:00:00;URB;133;16,89;80,50
1024;14/09/2025 11:00:00;URB;111;13,77;89,00
1025;14/09/2025 11:00:00;M30;329;14,33;86,40
1026;14/09/2025 11:00:00;URB;124;15,61;86,80
1027;14/09/2025 11:00:00;M30;378;18,42;-1,00
1028;14/09/2025 11:00:00;URB;123;17,06;89,70
1029;14/09/2025 11:00:00;URB;127;17,41;-1,00
1030;14/09/2025 11:00:00;URB;127;20,55;83,00
1001;14/09/2025 12:00:00;M30;272;15,51;92,00
1002;14/09/2025 12:00:00;URB;104;16,04;-1,00
1003;14/09/2025 12:00:00;M30;295;10,42;92,30
1004;14/09/2025 12:00:00;M30;301;12,58;-1,00
1005;14/09/2025 12:00:00;M30;261;13,47;91,70
1006;14/09/2025 12:00:00;M30;269;12,47;88,10
1008;14/09/2025 12:00:00;URB;113;9,85;96,00
1009;14/09/2025 12:00:00;M30;288;14,60;83,30
1010;14/09/2025 12:00:00;URB;82;9,42;85,60
1011;14/09/2025 12:00:00;URB;108;11,04;84,20
1012;14/09/2025 12:00:00;M30;307;17,95;80,30
1013;14/09/2025 12:00:00;URB;107;18,28;94,40
1014;14/09/2025 12:00:00;URB;77;11,98;-1,00
1015;14/09/2025 12:00:00;M30;262;13,58;81,40
1016;14/09/2025 12:00:00;URB;112;17,66;86,00
1017;14/09/2025 12:00:00;URB;95;13,53;87,00
1018;14/09/2025 12:00:00;URB;90;10,32;84,10
1019;14/09/2025 12:00:00;M30;263;13,20;-1,00
1020;14/09/2025 12:00:00;URB;86;10,13;93,60
1021;14/09/2025 12:00:00;M30;273;14,04;86,00
1022;14/09/2025 12:00:00;URB;90;9,86;87,70
1023;14/09/2025 12:00:00;URB;109;10,85;86,30
1024;14/09/2025 12:00:00;URB;85;7,99;92,80
1025;14/09/2025 12:00:00;M30;308;17,77;86,10
1026;14/09/2025 12:00:00;URB;111;14,27;77,70
1027;14/09/2025 12:00:00;M30;295;14,13;87,00
1028;14/09/2025 12:00:00;URB;88;8,19;95,70
1029;14/09/2025 12:00:00;URB;103;18,34;82,50
1030;14/09/2025 12:00:00;URB;113;18,58;90,30
1001;14/09/2025 13:00:00;M30;230;11,68;91,70
1002;14/09/2025 13:00:00;URB;89;7,55;88,60
1003;14/09/2025 13:00:00;M30;204;11,40;90,00
1004;14/09/2025 13:00:00;M30;260;9,91;87,70
1005;14/09/2025 13:00:00;M30;224;7,78;92,50
1006;14/09/2025 13:00:00;M30;248;12,52;81,10
1008;14/09/2025 13:00:00;URB;89;11,85;99,90
1009;14/09/2025 13:00:00;M30;239;13,31;94,30
1010;14/09/2025 13:00:00;URB;89;11,02;91,60
1011;14/09/2025 13:00:00;URB;82;8,88;-1,00
1012;14/09/2025 13:00:00;M30;241;10,88;86,60
1013;14/09/2025 13:00:00;URB;93;11,18;91,40
1014;14/09/2025 13:00:00;URB;90;8,86;90,20
1015;14/09/2025 13:00:00;M30;255;12,57;91,30
1016;14/09/2025 13:00:00;URB;86;11,63;-1,00
1017;14/09/2025 13:00:00;URB;83;10,60;82,70
1018;14/09/2025 13:00:00;URB;72;9,00;86,80
1019;14/09/2025 13:00:00;M30;266;13,64;86,40
1020;14/09/2025 13:00:00;URB;96;13,14;-1,00
1021;14/09/2025 13:00:00;M30;215;10,61;86,30
1022;14/09/2025 13:00:00;URB;90;13,31;89,70
1023;14/09/2025 13:00:00;URB;96;12,31;84,70
1024;14/09/2025 13:00:00;URB;94;11,21;81,80
1025;14/09/2025 13:00:00;M30;210;7,85;101,30
1026;14/09/2025 13:00:00;URB;89;8,13;89,80
1027;14/09/2025 13:00:00;M30;288;14,28;89,90
1028;14/09/2025 13:00:00;URB;76;10,85;-1,00
1029;14/09/2025 13:00:00;URB;85;7,46;90,70
1030;14/09/2025 13:00:00;URB;81;10,37;87,10
1001;14/09/2025 14:00:00;M30;249;10,10;92,20
1002;14/09/2025 14:00:00;URB;87;13,33;88,80
1003;14/09/2025 14:00:00;M30;222;12,04;-1,00
1004;14/09/2025 14:00:00;M30;239;12,04;93,30
1005;14/09/2025 14:00:00;M30;209;6,73;88,30
1006;14/09/2025 14:00:00;M30;257;11,73;87,80
1008;14/09/2025 14:00:00;URB;93;12,77;82,40
1009;14/09/2025 14:00:00;M30;252;12,37;87,80
1010;14/09/2025 14:00:00;URB;80;6,41;91,20
1011;14/09/2025 14:00:00;URB;97;8,28;85,80
1012;14/09/2025 14:00:00;M30;239;11,97;84,50
1013;14/09/2025 14:00:00;URB;88;8,96;88,30
1014;14/09/2025 14:00:00;URB;75;10,67;81,80
1015;14/09/2025 14:00:00;M30;201;8,88;84,10
1016;14/09/2025 14:00:00;URB;77;6,88;95,30
1017;14/09/2025 14:00:00;URB;78;9,29;-1,00
1018;14/09/2025 14:00:00;URB;91;12,14;81,40
1019;14/09/2025 14:00:00;M30;277;15,76;88,60
1020;14/09/2025 14:00:00;URB;97;15,37;86,00
1021;14/09/2025 14:00:00;M30;236;11,64;88,40
1022;14/09/2025 14:00:00;URB;88;11,13;88,10
1023;14/09/2025 14:00:00;URB;79;10,35;93,10
1024;14/09/2025 14:00:00;URB;81;10,20;84,70
1025;14/09/2025 14:00:00;M30;237;8,64;86,10
1026;14/09/2025 14:00:00;URB;80;10,32;81,90
1027;14/09/2025 14:00:00;M30;273;13,76;89,00
1028;14/09/2025 14:00:00;URB;86;8,74;89,20
1029;14/09/2025 14:00:00;URB;92;12,98;90,30
1030;14/09/2025 14:00:00;URB;79;10,64;83,70
1001;14/09/2025 15:00:00;M30;285;11,71;90,00
1002;14/09/2025 15:00:00;URB;116;14,84;91,30
1003;14/09/2025 15:00:00;M30;257;13,03;-1,00
1004;14/09/2025 15:00:00;M30;282;12,36;-1,00
1005;14/09/2025 15:00:00;M30;298;16,85;94,80
1006;14/09/2025 15:00:00;M30;233;16,76;83,10
1008;14/09/2025 15:00:00;URB;101;11,55;93,10
1009;14/09/2025 15:00:00;M30;323;18,14;87,20
1010;14/09/2025 15:00:00;URB;109;16,25;86,10
1011;14/09/2025 15:00:00;URB;99;10,52;90,30
1012;14/09/2025 15:00:00;M30;318;14,34;86,50
1013;14/09/2025 15:00:00;URB;119;14,63;88,30
1014;14/09/2025 15:00:00;URB;100;11,23;88,20
1015;14/09/2025 15:00:00;M30;284;11,16;87,70
1016;14/09/2025 15:00:00;URB;108;14,54;-1,00
1017;14/09/2025 15:00:00;URB;101;14,84;-1,00
1018;14/09/2025 15:00:00;URB;103;11,25;93,10
1019;14/09/2025 15:00:00;M30;288;13,35;84,90
1020;14/09/2025 15:00:00;URB;117;18,01;87,60
1021;14/09/2025 15:00:00;M30;271;12,91;88,20
1022;14/09/2025 15:00:00;URB;115;20,17;93,70
1023;14/09/2025 15:00:00;URB;107;13,43;81,10
1024;14/09/2025 15:00:00;URB;102;8,89;89,90
1025;14/09/2025 15:00:00;M30;276;12,18;89,80
1026;14/09/2025 15:00:00;URB;122;24,18;83,80
1027;14/09/2025 15:00:00;M30;317;15,43;90,60
1028;14/09/2025 15:00:00;URB;107;16,20;92,70
1029;14/09/2025 15:00:00;URB;93;8,38;95,50
1030;14/09/2025 15:00:00;URB;91;13,29;-1,00
1001;14/09/2025 16:00:00;M30;367;17,37;79,90
1002;14/09/2025 16:00:00;URB;148;25,55;-1,00
1003;14/09/2025 16:00:00;M30;347;16,69;87,20
1004;14/09/2025 16:00:00;M30;420;23,14;-1,00
1005;14/09/2025 16:00:00;M30;350;16,04;86,10
1006;14/09/2025 16:00:00;M30;401;21,42;80,50
1008;14/09/2025 16:00:00;URB;114;10,36;92,90
1009;14/09/2025 16:00:00;M30;457;19,35;78,80
1010;14/09/2025 16:00:00;URB;119;16,11;83,10
1011;14/09/2025 16:00:00;URB;127;21,46;80,50
1012;14/09/2025 16:00:00;M30;414;14,21;84,20
1013;14/09/2025 16:00:00;URB;133;14,19;88,70
1014;14/09/2025 16:00:00;URB;145;16,86;79,30
1015;14/09/2025 16:00:00;M30;427;23,34;81,90
1016;14/09/2025 16:00:00;URB;149;18,58;90,40
1017;14/09/2025 16:00:00;URB;152;21,45;83,00
1018;14/09/2025 16:00:00;URB;147;21,94;82,90
1019;14/09/2025 16:00:00;M30;424;14,71;82,50
1020;14/09/2025 16:00:00;URB;135;21,15;-1,00
1021;14/09/2025 16:00:00;M30;395;9,34;89,00
1022;14/09/2025 16:00:00;URB;134;19,20;82,10
1023;14/09/2025 16:00:00;URB;121;20,39;79,60
1024;14/09/2025 16:00:00;URB;132;13,91;92,60
1025;14/09/2025 16:00:00;M30;378;16,15;91,30
1026;14/09/2025 16:00:00;URB;135;16,17;79,70
1027;14/09/2025 16:00:00;M30;405;15,52;-1,00
1028;14/09/2025 16:00:00;URB;125;21,91;86,00
1029;14/09/2025 16:00:00;URB;116;14,69;87,40
1030;14/09/2025 16:00:00;URB;143;25,19;86,40
1001;14/09/2025 17:00:00;M30;533;29,40;82,90
1002;14/09/2025 17:00:00;URB;185;18,38;89,90
1003;14/09/2025 17:00:00;M30;416;24,76;89,90
1004;14/09/2025 17:00:00;M30;537;34,48;74,10
1005;14/09/2025 17:00:00;M30;521;22,05;-1,00
1006;14/09/2025 17:00:00;M30;552;31,03;-1,00
1008;14/09/2025 17:00:00;URB;155;21,17;74,50
1009;14/09/2025 17:00:00;M30;506;23,66;77,80
1010;14/09/2025 17:00:00;URB;146;19,18;86,40
1011;14/09/2025 17:00:00;URB;200;21,61;83,30
1012;14/09/2025 17:00:00;M30;569;24,86;80,90
1013;14/09/2025 17:00:00;URB;137;24,02;81,10
1014;14/09/2025 17:00:00;URB;202;25,55;82,80
1015;14/09/2025 17:00:00;M30;494;21,49;-1,00
1016;14/09/2025 17:00:00;URB;200;38,83;77,40
1017;14/09/2025 17:00:00;URB;165;22,03;84,40
1018;14/09/2025 17:00:00;URB;168;18,94;82,90
1019;14/09/2025 17:00:00;M30;457;20,75;78,90
1020;14/09/2025 17:00:00;URB;198;26,04;84,90
1021;14/09/2025 17:00:00;M30;525;26,14;84,40
1022;14/09/2025 17:00:00;URB;186;27,53;84,60
1023;14/09/2025 17:00:00;URB;170;18,85;97,40
1024;14/09/2025 17:00:00;URB;181;19,54;85,80
1025;14/09/2025 17:00:00;M30;526;26,55;79,00
1026;14/09/2025 17:00:00;URB;197;26,77;79,50
1027;14/09/2025 17:00:00;M30;599;12,12;95,90
1028;14/09/2025 17:00:00;URB;194;34,41;81,00
1029;14/09/2025 17:00:00;URB;159;21,68;79,00
1030;14/09/2025 17:00:00;URB;166;24,91;77,50
1001;14/09/2025 18:00:00;M30;604;27,30;85,40
1002;14/09/2025 18:00:00;URB;199;21,94;84,90
1003;14/09/2025 18:00:00;M30;579;13,44;87,50
1004;14/09/2025 18:00:00;M30;578;26,90;80,50
1005;14/09/2025 18:00:00;M30;557;23,18;77,50
1006;14/09/2025 18:00:00;M30;552;27,73;74,50
1008;14/09/2025 18:00:00;URB;209;27,81;83,80
1009;14/09/2025 18:00:00;M30;582;29,22;82,70
1010;14/09/2025 18:00:00;URB;218;21,86;80,40
1011;14/09/2025 18:00:00;URB;213;30,48;-1,00
1012;14/09/2025 18:00:00;M30;648;32,67;72,00
1013;14/09/2025 18:00:00;URB;187;18,88;-1,00
1014;14/09/2025 18:00:00;URB;228;33,36;80,30
1015;14/09/2025 18:00:00;M30;573;30,82;78,20
1016;14/09/2025 18:00:00;URB;219;28,22;76,90
1017;14/09/2025 18:00:00;URB;223;22,28;-1,00
1018;14/09/2025 18:00:00;URB;211;28,31;80,40
1019;14/09/2025 18:00:00;M30;629;20,69;78,20
1020;14/09/2025 18:00:00;URB;190;23,87;82,00
1021;14/09/2025 18:00:00;M30;673;22,03;88,80
1022;14/09/2025 18:00:00;URB;258;29,51;-1,00
1023;14/09/2025 18:00:00;URB;226;26,75;78,80
1024;14/09/2025 18:00:00;URB;262;32,60;77,80
1025;14/09/2025 18:00:00;M30;613;33,66;72,90
1026;14/09/2025 18:00:00;URB;222;32,32;71,70
1027;14/09/2025 18:00:00;M30;547;25,83;86,60
1028;14/09/2025 18:00:00;URB;219;35,01;75,10
1029;14/09/2025 18:00:00;URB;222;35,23;74,80
1030;14/09/2025 18:00:00;URB;168;26,25;76,00
1001;14/09/2025 19:00:00;M30;595;42,03;76,60
1002;14/09/2025 19:00:00;URB;218;20,17;84,30
1003;14/09/2025 19:00:00;M30;640;32,78;83,60
1004;14/09/2025 19:00:00;M30;681;30,16;75,20
1005;14/09/2025 19:00:00;M30;760;33,10;79,10
1006;14/09/2025 19:00:00;M30;723;30,20;74,00
1008;14/09/2025 19:00:00;URB;240;33,69;77,80
1009;14/09/2025 19:00:00;M30;689;36,80;78,50
1010;14/09/2025 19:00:00;URB;224;24,97;88,00
1011;14/09/2025 19:00:00;URB;249;29,82;80,90
1012;14/09/2025 19:00:00;M30;607;26,93;78,70
1013;14/09/2025 19:00:00;URB;236;23,23;81,40
1014;14/09/2025 19:00:00;URB;227;19,22;80,30
1015;14/09/2025 19:00:00;M30;521;27,59;79,30
1016;14/09/2025 19:00:00;URB;194;30,63;69,10
1016;14/09/2025 19:00:00;URB;194;30,63;69,10
1017;14/09/2025 19:00:00;URB;219;28,95;-1,00
1018;14/09/2025 19:00:00;URB;228;28,72;78,20
1019;14/09/2025 19:00:00;M30;618;39,12;72,80
1020;14/09/2025 19:00:00;URB;238;30,35;76,80
1021;14/09/2025 19:00:00;M30;575;28,66;-1,00
1022;14/09/2025 19:00:00;URB;242;27,21;81,70
1023;14/09/2025 19:00:00;URB;234;37,51;71,40
1024;14/09/2025 19:00:00;URB;276;27,63;90,30
1025;14/09/2025 19:00:00;M30;615;28,63;77,60
1026;14/09/2025 19:00:00;URB;265;23,44;88,40
1027;14/09/2025 19:00:00;M30;683;35,67;80,40
1028;14/09/2025 19:00:00;URB;218;21,55;82,10
1029;14/09/2025 19:00:00;URB;226;30,52;80,80
1030;14/09/2025 19:00:00;URB;227;37,55;73,50
1001;14/09/2025 20:00:00;M30;600;33,76;-1,00
1002;14/09/2025 20:00:00;URB;178;17,37;80,20
1003;14/09/2025 20:00:00;M30;591;24,02;-1,00
1004;14/09/2025 20:00:00;M30;608;27,52;81,10
1005;14/09/2025 20:00:00;M30;542;13,10;88,40
1006;14/09/2025 20:00:00;M30;785;36,17;75,90
1008;14/09/2025 20:00:00;URB;228;27,57;81,20
1009;14/09/2025 20:00:00;M30;541;33,21;74,80
1010;14/09/2025 20:00:00;URB;212;24,26;85,90
1011;14/09/2025 20:00:00;URB;201;17,33;90,80
1012;14/09/2025 20:00:00;M30;649;25,43;81,60
1013;14/09/2025 20:00:00;URB;244;27,27;79,00
1014;14/09/2025 20:00:00;URB;209;24,58;85,40
1015;14/09/2025 20:00:00;M30;523;21,61;91,80
1016;14/09/2025 20:00:00;URB;233;34,01;77,30
1017;14/09/2025 20:00:00;URB;206;28,39;78,80
1018;14/09/2025 20:00:00;URB;185;15,89;-1,00
1019;14/09/2025 20:00:00;M30;585;21,67;82,40
1020;14/09/2025 20:00:00;URB;202;24,56;77,80
1021;14/09/2025 20:00:00;M30;488;13,79;80,30
1022;14/09/2025 20:00:00;URB;204;19,19;-1,00
1023;14/09/2025 20:00:00;URB;218;25,58;76,20
1024;14/09/2025 20:00:00;URB;232;25,76;74,70
1025;14/09/2025 20:00:00;M30;706;26,90;80,00
1026;14/09/2025 20:00:00;URB;249;31,06;81,00
1027;14/09/2025 20:00:00;M30;656;29,18;74,20
1028;14/09/2025 20:00:00;URB;230;27,82;81,80
1029;14/09/2025 20:00:00;URB;217;23,44;78,70
1030;14/09/2025 20:00:00;URB;192;28,67;-1,00
1001;14/09/2025 21:00:00;M30;465;26,99;78,70
1002;14/09/2025 21:00:00;URB;175;18,51;83,20
1003;14/09/2025 21:00:00;M30;582;26,79;74,50
1004;14/09/2025 21:00:00;M30;584;34,43;72,60
1005;14/09/2025 21:00:00;M30;453;21,04;84,10
1006;14/09/2025 21:00:00;M30;480;25,31;76,50
1008;14/09/2025 21:00:00;URB;181;24,53;-1,00
1009;14/09/2025 21:00:00;M30;493;18,97;90,70
1010;14/09/2025 21:00:00;URB;158;19,60;90,40
1011;14/09/2025 21:00:00;URB;165;17,75;85,30
1012;14/09/2025 21:00:00;M30;522;20,85;84,30
1013;14/09/2025 21:00:00;URB;193;26,59;85,00
1014;14/09/2025 21:00:00;URB;187;21,14;84,30
1015;14/09/2025 21:00:00;M30;461;23,00;82,90
1016;14/09/2025 21:00:00;URB;185;21,01;83,50
1017;14/09/2025 21:00:00;URB;174;26,48;73,60
1018;14/09/2025 21:00:00;URB;189;25,95;78,80
1019;14/09/2025 21:00:00;M30;433;21,23;87,20
1020;14/09/2025 21:00:00;URB;178;22,74;84,30
1021;14/09/2025 21:00:00;M30;483;21,66;78,00
1022;14/09/2025 21:00:00;URB;161;18,76;88,60
1023;14/09/2025 21:00:00;URB;186;26,16;-1,00
1024;14/09/2025 21:00:00;URB;167;21,20;82,00
1025;14/09/2025 21:00:00;M30;498;28,95;80,00
1026;14/09/2025 21:00:00;URB;194;24,78;72,80
1027;14/09/2025 21:00:00;M30;419;18,85;85,30
1028;14/09/2025 21:00:00;URB;165;17,41;86,80
1029;14/09/2025 21:00:00;URB;184;22,14;-1,00
1030;14/09/2025 21:00:00;URB;171;29,36;83,10
1001;14/09/2025 22:00:00;M30;361;17,48;83,50
1002;14/09/2025 22:00:00;URB;128;17,17;-1,00
1003;14/09/2025 22:00:00;M30;381;18,78;82,50
1004;14/09/2025 22:00:00;M30;390;18,96;80,00
1005;14/09/2025 22:00:00;M30;331;14,06;92,10
1006;14/09/2025 22:00:00;M30;387;16,83;80,80
1008;14/09/2025 22:00:00;URB;126;18,65;79,30
1009;14/09/2025 22:00:00;M30;425;16,88;83,70
1010;14/09/2025 22:00:00;URB;111;14,46;-1,00
1011;14/09/2025 22:00:00;URB;120;12,32;93,70
1012;14/09/2025 22:00:00;M30;354;21,56;85,50
1013;14/09/2025 22:00:00;URB;139;24,23;-1,00
1014;14/09/2025 22:00:00;URB;128;15,44;92,50
1015;14/09/2025 22:00:00;M30;376;23,06;-1,00
1016;14/09/2025 22:00:00;URB;118;10,04;100,30
1017;14/09/2025 22:00:00;URB;121;20,48;86,30
1018;14/09/2025 22:00:00;URB;138;22,43;89,70
1019;14/09/2025 22:00:00;M30;363;19,61;88,60
1020;14/09/2025 22:00:00;URB;132;17,94;88,20
1021;14/09/2025 22:00:00;M30;344;14,02;95,30
1022;14/09/2025 22:00:00;URB;116;14,40;-1,00
1023;14/09/2025 22:00:00;URB;108;11,09;91,50
1024;14/09/2025 22:00:00;URB;149;27,30;80,00
1025;14/09/2025 22:00:00;M30;350;19,17;85,90
1026;14/09/2025 22:00:00;URB;155;21,62;-1,00
1027;14/09/2025 22:00:00;M30;434;21,76;84,50
1028;14/09/2025 22:00:00;URB;117;16,38;80,90
1029;14/09/2025 22:00:00;URB;118;12,24;-1,00
1030;14/09/2025 22:00:00;URB;126;17,19;88,20
1001;14/09/2025 23:00:00;M30;306;10,88;93,10
1002;14/09/2025 23:00:00;URB;116;15,47;81,30
1003;14/09/2025 23:00:00;M30;273;14,86;90,50
1004;14/09/2025 23:00:00;M30;263;12,21;86,00
1005;14/09/2025 23:00:00;M30;279;13,43;90,70
1006;14/09/2025 23:00:00;M30;308;18,07;86,60
1008;14/09/2025 23:00:00;URB;101;14,16;83,50
1009;14/09/2025 23:00:00;M30;295;14,99;93,00
1010;14/09/2025 23:00:00;URB;96;10,43;82,20
1011;14/09/2025 23:00:00;URB;110;10,86;87,50
1012;14/09/2025 23:00:00;M30;313;17,29;91,30
1013;14/09/2025 23:00:00;URB;93;12,97;89,80
1014;14/09/2025 23:00:00;URB;104;11,85;-1,00
1015;14/09/2025 23:00:00;M30;284;14,75;-1,00
1016;14/09/2025 23:00:00;URB;113;19,66;84,70
1017;14/09/2025 23:00:00;URB;116;14,96;83,10
1018;14/09/2025 23:00:00;URB;112;12,78;88,00
1019;14/09/2025 23:00:00;M30;326;17,91;85,50
1020;14/09/2025 23:00:00;URB;94;7,46;89,50
1021;14/09/2025 23:00:00;M30;263;14,63;88,00
1022;14/09/2025 23:00:00;URB;92;10,63;87,20
1023;14/09/2025 23:00:00;URB;93;14,37;87,40
1024;14/09/2025 23:00:00;URB;120;14,91;93,60
1025;14/09/2025 23:00:00;M30;262;11,63;-1,00
1026;14/09/2025 23:00:00;URB;108;15,43;82,60
1027;14/09/2025 23:00:00;M30;310;14,28;85,80
1028;14/09/2025 23:00:00;URB;102;12,10;88,70
1029;14/09/2025 23:00:00;URB;93;9,04;97,50
1030;14/09/2025 23:00:00;URB;108;14,62;-1,00
1001;15/09/2025 00:00:00;M30;273;14,17;-1,00
1002;15/09/2025 00:00:00;URB;116;15,17;85,30
1003;15/09/2025 00:00:00;M30;334;15,82;84,30
1004;15/09/2025 00:00:00;M30;301;10,41;89,50
1005;15/09/2025 00:00:00;M30;345;17,46;91,20
1006;15/09/2025 00:00:00;M30;299;16,04;88,60
1007;15/09/2025 00:00:00;M30;303;10,69;83,40
1008;15/09/2025 00:00:00;URB;122;15,81;87,10
1009;15/09/2025 00:00:00;M30;345;14,04;90,20
1010;15/09/2025 00:00:00;URB;117;13,30;94,00
1011;15/09/2025 00:00:00;URB;103;14,79;86,20
1012;15/09/2025 00:00:00;M30;298;18,23;85,40
1013;15/09/2025 00:00:00;URB;102;11,85;93,30
1014;15/09/2025 00:00:00;URB;117;9,30;-1,00
1015;15/09/2025 00:00:00;M30;247;12,76;91,00
1016;15/09/2025 00:00:00;URB;128;19,37;79,90
1017;15/09/2025 00:00:00;URB;121;14,25;81,10
1018;15/09/2025 00:00:00;URB;99;13,37;81,10
1019;15/09/2025 00:00:00;M30;318;11,09;86,90
1020;15/09/2025 00:00:00;URB;104;9,98;94,00
1021;15/09/2025 00:00:00;M30;329;12,04;86,70
1022;15/09/2025 00:00:00;URB;111;12,04;87,80
1023;15/09/2025 00:00:00;URB;94;10,93;-1,00
1024;15/09/2025 00:00:00;URB;115;12,03;89,30
1025;15/09/2025 00:00:00;M30;319;11,13;83,80
1026;15/09/2025 00:00:00;URB;107;10,64;-1,00
1027;15/09/2025 00:00:00;M30;300;12,44;95,00
1028;15/09/2025 00:00:00;URB;95;11,88;86,00
1029;15/09/2025 00:00:00;URB;125;14,45;77,30
1030;15/09/2025 00:00:00;URB;111;12,74;87,80
1001;15/09/2025 01:00:00;M30;307;16,12;89,40
1002;15/09/2025 01:00:00;URB;102;12,31;-1,00
1003;15/09/2025 01:00:00;M30;300;14,72;-1,00
1004;15/09/2025 01:00:00;M30;353;15,85;84,80
1005;15/09/2025 01:00:00;M30;310;14,82;92,20
1006;15/09/2025 01:00:00;M30;287;15,94;86,90
1007;15/09/2025 01:00:00;M30;280;11,04;86,40
1008;15/09/2025 01:00:00;URB;99;11,72;95,90
1009;15/09/2025 01:00:00;M30;361;13,74;81,10
1010;15/09/2025 01:00:00;URB;108;15,30;84,50
1011;15/09/2025 01:00:00;URB;102;12,51;85,20
1012;15/09/2025 01:00:00;M30;277;12,41;90,50
1013;15/09/2025 01:00:00;URB;102;12,05;89,50
1014;15/09/2025 01:00:00;URB;108;15,24;91,50
1015;15/09/2025 01:00:00;M30;324;13,85;-1,00
1016;15/09/2025 01:00:00;URB;109;15,36;84,40
1017;15/09/2025 01:00:00;URB;108;8,60;92,00
1018;15/09/2025 01:00:00;URB;88;10,10;-1,00
1019;15/09/2025 01:00:00;M30;316;18,28;87,30
1020;15/09/2025 01:00:00;URB;121;16,26;89,30
1021;15/09/2025 01:00:00;M30;298;9,69;89,90
1022;15/09/2025 01:00:00;URB;101;11,67;94,30
1023;15/09/2025 01:00:00;URB;100;14,68;88,80
1024;15/09/2025 01:00:00;URB;121;15,16;83,90
1025;15/09/2025 01:00:00;M30;314;17,56;86,80
1026;15/09/2025 01:00:00;URB;124;13,42;-1,00
1027;15/09/2025 01:00:00;M30;340;16,29;85,50
1028;15/09/2025 01:00:00;URB;128;19,02;74,40
1029;15/09/2025 01:00:00;URB;105;11,36;-1,00
1030;15/09/2025 01:00:00;URB;112;19,08;-1,00
1001;15/09/2025 02:00:00;M30;287;13,07;85,60
1002;15/09/2025 02:00:00;URB;125;16,59;85,30
1003;15/09/2025 02:00:00;M30;363;13,41;92,50
1004;15/09/2025 02:00:00;M30;342;15,61;89,10
1005;15/09/2025 02:00:00;M30;308;13,67;88,30
1006;15/09/2025 02:00:00;M30;253;13,73;92,20
