"TOA5","CR1000_PZ07","CR1000","E4521","CR1000.Std.32.05","CPU:pz07.CR1","1842","Horario"
"TIMESTAMP","RECORD","Nivel_m","Temp_C","Batt_V"
2025-10-30 03:00:00,5483,11.818,15.7,12.03
2025-10-30 04:00:00,5484,11.81,15.6,12.06
2025-10-30 05:00:00,5485,11.8,15.7,12.03
2025-10-30 06:00:00,5486,11.794,15.6,12.05
2025-10-30 07:00:00,5487,11.784,15.8,12.09
2025-10-30 08:00:00,5488,11.776,16.0,12.02
2025-10-30 09:00:00,5489,11.767,15.6,11.99
2025-10-30 10:00:00,5490,11.759,15.5,12.03
2025-10-30 11:00:00,5491,11.749,15.7,12.02
2025-10-30 12:00:00,5492,11.742,15.8,12.09
2025-10-30 13:00:00,5493,11.726,15.7,12.02
2025-10-30 14:00:00,5494,11.716,15.8,12.03
2025-10-30 15:00:00,5495,11.706,15.8,12.04
2025-10-30 16:00:00,5496,11.699,15.9,12.09
2025-10-30 17:00:00,5497,11.691,16.0,12.01
2025-10-30 18:00:00,5498,11.681,15.6,12.03
2025-10-30 19:00:00,5499,11.671,15.7,12.01
2025-10-30 20:00:00,5500,11.662,15.9,12.05
2025-10-30 21:00:00,5501,11.658,15.5,11.95
2025-10-30 22:00:00,5502,11.652,15.7,12.05
2025-10-30 23:00:00,5503,11.647,15.6,12.02
2025-10-31 00:00:00,5504,11.637,15.6,12.04
2025-10-31 01:00:00,5505,11.625,15.8,12.0
2025-10-31 02:00:00,5506,11.61,15.9,12.0
2025-10-31 03:00:00,5507,11.603,15.6,12.03
2025-10-31 04:00:00,5508,11.591,15.5,12.04
2025-10-31 05:00:00,5509,11.579,15.7,12.04
2025-10-31 06:00:00,5510,11.571,15.6,12.0
2025-10-31 07:00:00,5511,11.563,15.9,12.08
2025-10-31 08:00:00,5512,11.559,15.5,12.04
2025-10-31 09:00:00,5513,11.547,15.6,12.0
2025-10-31 10:00:00,5514,11.539,15.3,11.99
2025-10-31 11:00:00,5515,11.533,15.8,12.01
2025-10-31 12:00:00,5516,11.527,15.9,11.94
2025-10-31 13:00:00,5517,11.52,15.7,12.01
2025-10-31 14:00:00,5518,11.511,15.6,12.02
2025-10-31 15:00:00,5519,11.506,15.3,12.01
2025-10-31 16:00:00,5520,11.497,15.9,11.98
2025-10-31 17:00:00,5521,11.487,15.7,12.02
2025-10-31 18:00:00,5522,11.474,15.8,12.04
2025-10-31 19:00:00,5523,11.464,15.9,12.0
2025-10-31 20:00:00,5524,11.457,15.6,11.97
2025-10-31 21:00:00,5525,11.452,15.4,12.04
2025-10-31 22:00:00,5526,11.443,15.6,12.0
2025-10-31 23:00:00,5527,11.435,15.6,11.95
2025-11-01 00:00:00,5528,11.426,15.7,12.05
2025-11-01 01:00:00,5529,11.418,15.6,11.96
2025-11-01 02:00:00,5530,11.411,15.7,12.05
2025-11-01 03:00:00,5531,11.407,15.7,12.04
2025-11-01 04:00:00,5532,11.398,15.6,11.98
2025-11-01 05:00:00,5533,11.396,15.7,11.99
2025-11-01 06:00:00,5534,11.385,15.6,11.98
2025-11-01 07:00:00,5535,11.375,15.5,12.0
2025-11-01 08:00:00,5536,11.363,15.4,12.01
2025-11-01 09:00:00,5537,11.356,15.7,12.02
2025-11-01 10:00:00,5538,11.348,15.7,11.97
2025-11-01 11:00:00,5539,11.341,15.5,11.99
2025-11-01 12:00:00,5540,11.33,15.7,11.96
2025-11-01 13:00:00,5541,11.325,15.6,11.97
2025-11-01 14:00:00,5542,11.317,15.5,12.0
2025-11-01 15:00:00,5543,11.308,15.7,12.01
2025-11-01 16:00:00,5544,11.3,15.6,11.96
2025-11-01 17:00:00,5545,11.29,15.6,12.0
2025-11-01 18:00:00,5546,11.282,15.6,12.02
2025-11-01 19:00:00,5547,11.277,15.7,11.98
2025-11-01 20:00:00,5548,11.272,15.4,11.94
2025-11-01 21:00:00,5549,11.27,15.6,11.92
2025-11-01 22:00:00,5550,11.266,15.7,11.98
2025-11-01 23:00:00,5551,11.263,15.7,12.01
2025-11-02 00:00:00,5552,11.257,15.6,11.96
2025-11-02 01:00:00,5553,11.25,15.8,11.97
2025-11-02 02:00:00,5554,11.245,15.7,11.97
2025-11-02 03:00:00,5555,11.238,15.8,11.99
2025-11-02 04:00:00,5556,11.235,15.6,11.92
2025-11-02 05:00:00,5557,11.23,15.6,11.95
2025-11-02 06:00:00,5558,11.224,15.5,11.99
2025-11-02 07:00:00,5559,11.211,15.7,11.99
2025-11-02 08:00:00,5560,11.206,15.5,11.99
2025-11-02 09:00:00,5561,11.199,15.3,11.99
2025-11-02 10:00:00,5562,11.191,15.6,11.94
2025-11-02 11:00:00,5563,11.185,15.6,12.0
2025-11-02 12:00:00,5564,11.179,15.3,12.0
2025-11-02 13:00:00,5565,11.177,15.3,11.96
2025-11-02 14:00:00,5566,-99.99,15.5,11.88
2025-11-02 15:00:00,5567,11.163,15.5,11.95
2025-11-02 16:00:00,5568,11.158,15.6,11.98
2025-11-02 17:00:00,5569,11.153,15.7,11.98
2025-11-02 18:00:00,5570,11.148,15.6,11.98
2025-11-02 19:00:00,5571,11.139,15.6,11.99
2025-11-02 20:00:00,5572,11.127,15.4,11.95
2025-11-02 21:00:00,5573,11.126,15.4,11.95
2025-11-02 22:00:00,5574,11.117,15.3,11.97
2025-11-02 23:00:00,5575,11.111,15.3,12.01
2025-11-03 00:00:00,5576,11.105,15.4,11.98
2025-11-03 01:00:00,5577,11.098,15.1,11.93
2025-11-03 02:00:00,5578,11.093,15.5,11.92
2025-11-03 03:00:00,5579,11.09,15.5,11.94
2025-11-03 04:00:00,5580,11.084,15.5,11.91
2025-11-03 05:00:00,5581,11.079,15.4,11.96
2025-11-03 06:00:00,5582,11.074,15.5,12.01
2025-11-03 07:00:00,5583,11.072,15.3,11.96
2025-11-03 08:00:00,5584,11.07,15.4,11.95
2025-11-03 09:00:00,5585,11.064,15.6,11.95
2025-11-03 10:00:00,5586,11.06,15.3,11.93
2025-11-03 11:00:00,5587,-99.99,15.3,11.88
2025-11-03 12:00:00,5588,11.052,15.5,11.92
2025-11-03 13:00:00,5589,11.049,15.3,11.93
2025-11-03 14:00:00,5590,11.039,15.2,11.95
2025-11-03 15:00:00,5591,11.033,15.4,11.92
2025-11-03 16:00:00,5592,11.034,15.1,11.94
2025-11-03 17:00:00,5593,11.031,15.2,11.9
2025-11-03 18:00:00,5594,11.023,15.3,11.92
2025-11-03 19:00:00,5595,11.014,15.3,11.97
2025-11-03 20:00:00,5596,11.006,15.1,11.93
2025-11-03 21:00:00,5597,11.004,15.5,11.99
2025-11-03 22:00:00,5598,10.999,15.2,11.93
2025-11-03 23:00:00,5599,10.988,15.5,11.99
2025-11-04 00:00:00,5600,10.986,15.0,11.93
2025-11-04 01:00:00,5601,10.979,15.3,11.97
2025-11-04 02:00:00,5602,10.974,15.2,12.0
2025-11-04 03:00:00,5603,10.968,15.2,11.95
2025-11-04 04:00:00,5604,10.964,15.3,11.91
2025-11-04 05:00:00,5605,-99.99,15.0,11.88
2025-11-04 06:00:00,5606,10.956,15.4,11.95
2025-11-04 07:00:00,5607,10.955,15.3,11.93
2025-11-04 08:00:00,5608,10.95,15.2,11.96
2025-11-04 09:00:00,5609,10.945,15.0,11.91
2025-11-04 10:00:00,5610,10.944,15.3,11.93
2025-11-04 11:00:00,5611,10.938,14.9,11.93
2025-11-04 12:00:00,5612,10.937,15.0,11.94
2025-11-04 13:00:00,5613,10.932,15.1,11.92
2025-11-04 14:00:00,5614,10.928,15.2,11.94
2025-11-04 15:00:00,5615,10.927,15.1,11.94
2025-11-04 16:00:00,5616,10.927,15.2,11.9
2025-11-04 17:00:00,5617,-99.99,15.2,11.89
2025-11-04 18:00:00,5618,10.915,15.2,11.9
2025-11-04 19:00:00,5619,10.909,15.5,11.97
2025-11-04 20:00:00,5620,10.904,15.0,11.92
2025-11-04 21:00:00,5621,10.905,15.0,11.92
2025-11-04 22:00:00,5622,10.902,15.0,11.93
2025-11-04 23:00:00,5623,10.896,14.9,11.93
2025-11-05 00:00:00,5624,10.893,15.1,11.93
2025-11-05 01:00:00,5625,-99.99,15.0,11.89
2025-11-05 02:00:00,5626,10.884,14.8,11.92
2025-11-05 03:00:00,5627,10.878,15.1,11.9
2025-11-05 04:00:00,5628,10.876,15.0,11.92
2025-11-05 05:00:00,5629,10.865,15.2,11.93
2025-11-05 06:00:00,5630,10.863,14.9,11.93
2025-11-05 07:00:00,5631,10.861,14.9,11.96
2025-11-05 08:00:00,5632,-99.99,14.9,11.87
2025-11-05 09:00:00,5633,10.847,15.1,11.93
2025-11-05 10:00:00,5634,10.845,14.9,11.91
2025-11-05 11:00:00,5635,-99.99,15.0,11.89
2025-11-05 12:00:00,5636,-99.99,15.0,11.88
2025-11-05 13:00:00,5637,10.835,15.2,11.91
2025-11-05 14:00:00,5638,10.834,15.2,11.9
2025-11-05 15:00:00,5639,10.833,14.9,11.93
2025-11-05 16:00:00,5640,-99.99,15.1,11.88
2025-11-05 17:00:00,5641,-99.99,14.9,11.84
2025-11-05 18:00:00,5642,-99.99,14.8,11.88
2025-11-05 19:00:00,5643,10.822,15.0,11.93
2025-11-05 20:00:00,5644,-99.99,14.9,11.87
2025-11-05 21:00:00,5645,10.818,14.9,11.91
2025-11-05 22:00:00,5646,10.823,15.0,11.93
2025-11-05 23:00:00,5647,-99.99,14.7,11.89
2025-11-06 00:00:00,5648,10.821,15.0,11.91
2025-11-06 01:00:00,5649,-99.99,15.1,11.86
2025-11-06 02:00:00,5650,-99.99,14.9,11.89
2025-11-06 03:00:00,5651,10.808,14.6,11.93
2025-11-06 04:00:00,5652,-99.99,15.0,11.84
2025-11-06 05:00:00,5653,10.809,14.9,11.97
2025-11-06 06:00:00,5654,10.809,14.9,11.91
2025-11-06 07:00:00,5655,-99.99,14.8,11.89
2025-11-06 08:00:00,5656,-99.99,14.5,11.85
2025-11-06 09:00:00,5657,10.814,14.7,11.92
2025-11-06 10:00:00,5658,-99.99,14.6,11.88
2025-11-06 11:00:00,5659,-99.99,14.7,11.89
2025-11-06 12:00:00,5660,-99.99,14.7,11.87
2025-11-06 13:00:00,5661,-99.99,14.6,11.89
2025-11-06 14:00:00,5662,-99.99,14.8,11.85
2025-11-06 15:00:00,5663,-99.99,14.8,11.82
2025-11-06 16:00:00,5664,10.787,14.8,11.91
2025-11-06 17:00:00,5665,-99.99,14.7,11.89
2025-11-06 18:00:00,5666,-99.99,14.7,11.86
2025-11-06 19:00:00,5667,-99.99,14.6,11.89
2025-11-06 20:00:00,5668,10.787,14.7,11.92
2025-11-06 21:00:00,5669,-99.99,14.7,11.89
2025-11-06 22:00:00,5670,-99.99,14.4,11.88
2025-11-06 23:00:00,5671,-99.99,14.6,11.89
2025-11-07 00:00:00,5672,10.793,14.7,11.91
2025-11-07 01:00:00,5673,-99.99,14.5,11.88
2025-11-07 02:00:00,5674,-99.99,14.4,11.86
2025-11-07 03:00:00,5675,-99.99,14.4,11.79
2025-11-07 04:00:00,5676,-99.99,14.7,11.84
2025-11-07 05:00:00,5677,10.791,14.6,11.93
2025-11-07 06:00:00,5678,-99.99,14.5,11.85
2025-11-07 07:00:00,5679,-99.99,14.5,11.86
2025-11-07 08:00:00,5680,-99.99,14.6,11.87
2025-11-07 09:00:00,5681,-99.99,14.6,11.88
2025-11-07 10:00:00,5682,-99.99,14.3,11.86
2025-11-07 11:00:00,5683,-99.99,14.5,11.88
2025-11-07 12:00:00,5684,10.784,14.5,11.94
2025-11-07 13:00:00,5685,10.789,14.7,11.91
2025-11-07 14:00:00,5686,10.794,14.2,11.95
2025-11-07 15:00:00,5687,-99.99,14.7,11.82
2025-11-07 16:00:00,5688,10.791,14.7,11.93
2025-11-07 17:00:00,5689,-99.99,14.3,11.85
2025-11-07 18:00:00,5690,10.798,14.6,11.9
2025-11-07 19:00:00,5691,-99.99,14.4,11.88
2025-11-07 20:00:00,5692,-99.99,14.4,11.85
2025-11-07 21:00:00,5693,-99.99,14.4,11.85
2025-11-07 22:00:00,5694,-99.99,14.2,11.86
2025-11-07 23:00:00,5695,-99.99,14.3,11.87
2025-11-08 00:00:00,5696,-99.99,14.3,11.81
2025-11-08 01:00:00,5697,-99.99,14.4,11.85
2025-11-08 02:00:00,5698,-99.99,14.3,11.83
2025-11-08 03:00:00,5699,-99.99,14.2,11.88
2025-11-08 04:00:00,5700,-99.99,14.2,11.87
2025-11-08 05:00:00,5701,10.797,14.5,11.92
2025-11-08 06:00:00,5702,-99.99,14.4,11.89
2025-11-08 07:00:00,5703,10.803,14.4,11.93
2025-11-08 08:00:00,5704,-99.99,13.9,11.88
2025-11-08 09:00:00,5705,-99.99,14.2,11.85
2025-11-08 10:00:00,5706,-99.99,14.5,11.85
2025-11-08 11:00:00,5707,-99.99,14.2,11.85
2025-11-08 12:00:00,5708,-99.99,14.3,11.87
2025-11-08 13:00:00,5709,-99.99,13.9,11.84
2025-11-08 14:00:00,5710,-99.99,14.3,11.8
2025-11-08 15:00:00,5711,-99.99,14.3,11.81
2025-11-08 16:00:00,5712,-99.99,14.0,11.85
2025-11-08 17:00:00,5713,-99.99,14.1,11.83
2025-11-08 18:00:00,5714,-99.99,14.1,11.86
2025-11-08 19:00:00,5715,-99.99,14.1,11.81
2025-11-08 20:00:00,5716,-99.99,14.3,11.86
2025-11-08 21:00:00,5717,-99.99,14.0,11.86
2025-11-08 22:00:00,5718,-99.99,14.1,11.82
2025-11-08 23:00:00,5719,-99.99,14.1,11.81
2025-11-09 00:00:00,5720,-99.99,13.8,11.84
2025-11-09 01:00:00,5721,-99.99,14.2,11.84
2025-11-09 02:00:00,5722,-99.99,14.1,11.86
2025-11-09 03:00:00,5723,-99.99,14.0,11.82
2025-11-09 04:00:00,5724,-99.99,14.0,11.82
2025-11-09 05:00:00,5725,-99.99,13.9,11.81
2025-11-09 06:00:00,5726,-99.99,14.1,11.81
2025-11-09 07:00:00,5727,-99.99,14.2,11.83
2025-11-09 08:00:00,5728,-99.99,14.1,11.84
2025-11-09 09:00:00,5729,-99.99,13.9,11.83
2025-11-09 10:00:00,5730,-99.99,13.9,11.86
2025-11-09 11:00:00,5731,-99.99,14.0,11.81
2025-11-09 12:00:00,5732,-99.99,13.9,11.88
2025-11-09 13:00:00,5733,-99.99,14.1,11.81
2025-11-09 14:00:00,5734,-99.99,13.8,11.83
2025-11-09 15:00:00,5735,-99.99,13.7,11.84
2025-11-09 16:00:00,5736,-99.99,13.9,11.81
2025-11-09 17:00:00,5737,-99.99,14.0,11.82
2025-11-09 18:00:00,5738,-99.99,14.0,11.85
2025-11-09 19:00:00,5739,-99.99,13.8,11.8
2025-11-09 20:00:00,5740,-99.99,14.0,11.84
2025-11-09 21:00:00,5741,-99.99,13.7,11.81
2025-11-09 22:00:00,5742,-99.99,14.0,11.86
2025-11-09 23:00:00,5743,-99.99,13.9,11.85
2025-11-10 00:00:00,5744,-99.99,13.8,11.87
2025-11-10 01:00:00,5745,-99.99,13.8,11.79
2025-11-10 02:00:00,5746,-99.99,13.9,11.78
2025-11-10 03:00:00,5747,-99.99,13.9,11.8
2025-11-10 04:00:00,5748,-99.99,13.7,11.85
2025-11-10 05:00:00,5749,-99.99,14.0,11.79
2025-11-10 06:00:00,5750,-99.99,14.2,11.85
2025-11-10 07:00:00,5751,-99.99,13.7,11.83
2025-11-10 08:00:00,5752,-99.99,13.5,11.8
2025-11-10 09:00:00,5753,-99.99,13.7,11.8
2025-11-10 10:00:00,5754,-99.99,13.6,11.78
2025-11-10 11:00:00,5755,-99.99,13.9,11.84
2025-11-10 12:00:00,5756,-99.99,14.0,11.81
2025-11-10 13:00:00,5757,-99.99,13.7,11.79
2025-11-10 14:00:00,5758,-99.99,13.9,11.79
2025-11-10 15:00:00,5759,-99.99,13.7,11.8
2025-11-10 16:00:00,5760,-99.99,13.8,11.79
2025-11-10 17:00:00,5761,-99.99,13.6,11.81
2025-11-10 18:00:00,5762,-99.99,13.9,11.85
2025-11-10 19:00:00,5763,-99.99,13.6,11.76
2025-11-10 20:00:00,5764,-99.99,13.8,11.87
2025-11-10 21:00:00,5765,-99.99,13.8,11.77
2025-11-10 22:00:00,5766,-99.99,13.5,11.83
2025-11-10 23:00:00,5767,-99.99,13.6,11.79
2025-11-11 00:00:00,5768,-99.99,13.9,11.81
2025-11-11 01:00:00,5769,-99.99,13.4,11.81
2025-11-11 02:00:00,5770,-99.99,13.7,11.84
2025-11-11 03:00:00,5771,-99.99,13.8,11.82
2025-11-11 04:00:00,5772,-99.99,13.6,11.86
2025-11-11 05:00:00,5773,-99.99,13.5,11.75
2025-11-11 06:00:00,5774,-99.99,13.4,11.81
2025-11-11 07:00:00,5775,-99.99,13.7,11.75
2025-11-11 08:00:00,5776,-99.99,14.0,11.81
2025-11-11 09:00:00,5777,-99.99,13.6,11.8
2025-11-11 10:00:00,5778,-99.99,13.7,11.79
2025-11-11 11:00:00,5779,-99.99,13.3,11.82
2025-11-11 12:00:00,5780,-99.99,13.6,11.76
2025-11-11 13:00:00,5781,-99.99,13.8,11.72
2025-11-11 14:00:00,5782,-99.99,13.6,11.8
2025-11-11 15:00:00,5783,-99.99,13.4,11.77
2025-11-11 16:00:00,5784,-99.99,13.3,11.78
2025-11-11 17:00:00,5785,-99.99,13.6,11.85
2025-11-11 18:00:00,5786,-99.99,13.6,11.8
2025-11-11 19:00:00,5787,-99.99,13.4,11.8
2025-11-11 20:00:00,5788,-99.99,13.5,11.75
2025-11-11 21:00:00,5789,-99.99,13.6,11.77
2025-11-11 22:00:00,5790,-99.99,13.7,11.79
2025-11-11 23:00:00,5791,-99.99,13.5,11.79
2025-11-12 00:00:00,5792,-99.99,13.4,11.83
2025-11-12 01:00:00,5793,-99.99,13.4,11.85
2025-11-12 02:00:00,5794,-99.99,13.6,11.8
2025-11-12 03:00:00,5795,-99.99,13.7,11.8
2025-11-12 04:00:00,5796,-99.99,13.7,11.84
2025-11-12 05:00:00,5797,-99.99,13.8,11.79
2025-11-12 06:00:00,5798,-99.99,13.5,11.77
2025-11-12 07:00:00,5799,-99.99,13.5,11.76
2025-11-12 08:00:00,5800,-99.99,13.4,11.83
2025-11-12 09:00:00,5801,-99.99,13.6,11.77
2025-11-12 10:00:00,5802,-99.99,13.5,11.82
2025-11-12 11:00:00,5803,-99.99,13.5,11.8
2025-11-12 12:00:00,5804,-99.99,13.3,11.74
2025-11-12 13:00:00,5805,-99.99,13.6,11.79
2025-11-12 14:00:00,5806,-99.99,13.3,11.75
2025-11-12 15:00:00,5807,-99.99,13.6,11.78
2025-11-12 16:00:00,5808,-99.99,13.8,11.78
2025-11-12 17:00:00,5809,-99.99,13.4,11.78
2025-11-12 18:00:00,5810,-99.99,13.3,11.78
2025-11-12 19:00:00,5811,-99.99,13.6,11.73
2025-11-12 20:00:00,5812,-99.99,13.2,11.85
2025-11-12 21:00:00,5813,-99.99,13.4,11.79
2025-11-12 22:00:00,5814,-99.99,13.4,11.81
2025-11-12 23:00:00,5815,-99.99,13.7,11.81
2025-11-13 00:00:00,5816,-99.99,13.4,11.79
2025-11-13 01:00:00,5817,-99.99,13.4,11.75
2025-11-13 02:00:00,5818,-99.99,13.3,11.77
2025-11-13 03:00:00,5819,-99.99,13.4,11.75
2025-11-13 04:00:00,5820,-99.99,13.5,11.77
2025-11-13 05:00:00,5821,-99.99,13.4,11.79
2025-11-13 06:00:00,5822,-99.99,13.5,11.77
2025-11-13 07:00:00,5823,-99.99,13.3,11.83
2025-11-13 08:00:00,5824,-99.99,13.5,11.74
2025-11-13 09:00:00,5825,-99.99,13.5,11.76
2025-11-13 10:00:00,5826,-99.99,13.0,11.79
2025-11-13 11:00:00,5827,-99.99,13.2,11.79
2025-11-13 12:00:00,5828,-99.99,13.4,11.75
2025-11-13 13:00:00,5829,-99.99,13.3,11.76
2025-11-13 14:00:00,5830,-99.99,13.2,11.77
2025-11-13 15:00:00,5831,-99.99,13.4,11.78
2025-11-13 16:00:00,5832,-99.99,13.5,11.78
2025-11-13 17:00:00,5833,-99.99,13.5,11.73
2025-11-13 18:00:00,5834,-99.99,13.4,11.72
2025-11-13 19:00:00,5835,-99.99,13.6,11.76
2025-11-13 20:00:00,5836,-99.99,13.3,11.75
2025-11-13 21:00:00,5837,-99.99,13.2,11.73
2025-11-13 22:00:00,5838,-99.99,13.5,11.8
2025-11-13 23:00:00,5839,-99.99,13.3,11.72
2025-11-14 00:00:00,5840,-99.99,13.2,11.76
2025-11-14 01:00:00,5841,-99.99,13.3,11.75
2025-11-14 02:00:00,5842,-99.99,13.4,11.69
2025-11-14 03:00:00,5843,-99.99,13.3,11.72
2025-11-14 04:00:00,5844,-99.99,13.5,11.71
2025-11-14 05:00:00,5845,-99.99,13.4,11.81
2025-11-14 06:00:00,5846,-99.99,13.5,11.77
2025-11-14 07:00:00,5847,-99.99,13.3,11.76
2025-11-14 08:00:00,5848,-99.99,13.3,11.76
2025-11-14 09:00:00,5849,-99.99,13.2,11.75
2025-11-14 10:00:00,5850,-99.99,13.3,11.79
2025-11-14 11:00:00,5851,-99.99,13.4,11.72
2025-11-14 12:00:00,5852,-99.99,13.4,11.71
2025-11-14 13:00:00,5853,-99.99,13.3,11.73
2025-11-14 14:00:00,5854,-99.99,13.4,11.72
2025-11-14 15:00:00,5855,-99.99,13.4,11.72
2025-11-14 16:00:00,5856,-99.99,13.2,11.75
2025-11-14 17:00:00,5857,-99.99,13.0,11.7
2025-11-14 18:00:00,5858,-99.99,13.4,11.75
2025-11-14 19:00:00,5859,-99.99,13.2,11.78
2025-11-14 20:00:00,5860,-99.99,13.4,11.72
2025-11-14 21:00:00,5861,-99.99,13.6,11.73
2025-11-14 22:00:00,5862,-99.99,13.0,11.67
2025-11-14 23:00:00,5863,-99.99,13.2,11.7
2025-11-15 00:00:00,5864,-99.99,13.1,11.73
2025-11-15 01:00:00,5865,-99.99,13.2,11.74
2025-11-15 02:00:00,5866,-99.99,13.5,11.73
2025-11-15 03:00:00,5867,-99.99,13.3,11.73
2025-11-15 04:00:00,5868,-99.99,13.2,11.74
2025-11-15 05:00:00,5869,-99.99,13.4,11.74
2025-11-15 06:00:00,5870,-99.99,13.2,11.73
2025-11-15 07:00:00,5871,-99.99,13.5,11.76
2025-11-15 08:00:00,5872,-99.99,13.5,11.73
2025-11-15 09:00:00,5873,-99.99,13.4,11.67
2025-11-15 10:00:00,5874,-99.99,13.2,11.74
2025-11-15 11:00:00,5875,-99.99,13.2,11.74
2025-11-15 12:00:00,5876,-99.99,13.0,11.71
2025-11-15 13:00:00,5877,-99.99,13.4,11.72
2025-11-15 14:00:00,5878,-99.99,13.2,11.65
2025-11-15 15:00:00,5879,-99.99,13.0,11.71
2025-11-15 16:00:00,5880,-99.99,13.2,11.77
2025-11-15 17:00:00,5881,-99.99,13.5,11.73
2025-11-15 18:00:00,5882,-99.99,13.2,11.74
2025-11-15 19:00:00,5883,-99.99,13.3,11.68
2025-11-15 20:00:00,5884,-99.99,13.3,11.74
2025-11-15 21:00:00,5885,-99.99,13.4,11.71
2025-11-15 22:00:00,5886,-99.99,13.4,11.7
2025-11-15 23:00:00,5887,-99.99,13.4,11.7
